Acton 3,624,661.06 983,677.52 0.00 0.00 3,624,661.06 983,677.52 4,608,338.58 193.5 106.0 299.5 18,732.10 9,279.98 15,386.77
Airline CSD 412,965.26 279,276.30 0.00 0.00 412,965.26 279,276.30 692,241.56 34.5 21.0 55.5 11,970.01 13,298.87 12,472.82
Alexander 502,290.40 232,467.90 71,023.61 0.00 431,266.79 232,467.90 663,734.69 40.5 21.0 61.5 10,648.56 11,069.90 10,792.43
Appleton 1,632,572.94 0.00 0.00 0.00 1,632,572.94 0.00 1,632,572.94 138.0 0.0 138.0 11,830.24 11,830.24
Athens 1,354,045.06 563,584.35 34,248.10 0.00 1,319,796.96 563,584.35 1,883,381.31 117.5 54.5 172.0 11,232.31 10,341.00 10,949.89
Auburn 22,353,561.57 10,839,280.17 23,940.93 213,836.91 22,329,620.64 10,625,443.26 32,955,063.90 2,594.5 992.0 3,586.5 8,606.52 10,711.13 9,188.64
Augusta 12,722,785.28 8,529,808.88 34,110.02 789,854.25 12,688,675.26 7,739,954.63 20,428,629.89 1,552.5 605.5 2,158.0 8,173.06 12,782.75 9,466.46
Baileyville 1,472,735.09 1,880,573.44 100,033.44 672,111.33 1,372,701.65 1,208,462.11 2,581,163.76 159.0 73.5 232.5 8,633.34 16,441.66 11,101.78
Bancroft 135,548.66 31,198.76 0.00 0.00 135,548.66 31,198.76 166,747.42 7.5 2.5 10.0 18,073.15 12,479.50 16,674.74
Bangor 26,491,148.24 12,076,238.90 30,073.31 1,210,057.02 26,461,074.93 10,866,181.88 37,327,256.81 2,629.5 991.0 3,620.5 10,063.16 10,964.87 10,309.97
Bar Harbor 4,998,538.49 0.00 22,017.39 0.00 4,976,521.10 0.00 4,976,521.10 366.0 0.0 366.0 13,597.05 13,597.05
Baring Plt 163,686.52 112,879.79 0.00 0.00 163,686.52 112,879.79 276,566.31 20.5 8.0 28.5 7,984.71 14,109.97 9,704.08
Beals 673,900.83 0.00 0.00 0.00 673,900.83 0.00 673,900.83 66.0 0.0 66.0 10,210.62 10,210.62
Beaver Cove 40,542.17 11,895.32 0.00 0.00 40,542.17 11,895.32 52,437.49 3.0 1.0 4.0 13,514.06 11,895.32 13,109.37
Beddington 17,664.00 0.00 0.00 0.00 17,664.00 0.00 17,664.00 2.0 0.0 2.0 8,832.00 8,832.00
Biddeford 17,500,858.45 9,676,277.44 0.00 105,245.99 17,500,858.45 9,571,031.45 27,071,889.90 1,665.5 786.5 2,452.0 10,507.87 12,169.14 11,040.74
Blue Hill 3,092,121.68 1,441,757.12 0.00 0.00 3,092,121.68 1,441,757.12 4,533,878.80 252.5 124.5 377.0 12,246.03 11,580.38 12,026.20
Boothbay-Boothbay Hbr CSD 5,216,677.67 3,249,169.27 236,636.95 354,204.63 4,980,040.72 2,894,964.64 7,875,005.36 346.0 176.0 522.0 14,393.18 16,448.66 15,086.22
Bowerbank 13,172.93 43,333.20 0.00 0.00 13,172.93 43,333.20 56,506.13 2.0 4.0 6.0 6,586.47 10,833.30 9,417.69
Bremen 0.00 337,770.01 0.00 0.00 0.00 337,770.01 337,770.01 0.0 29.5 29.5 11,449.83 11,449.83
Brewer 8,357,780.13 7,322,074.11 0.00 2,679,786.26 8,357,780.13 4,642,287.85 13,000,067.98 945.0 381.5 1,326.5 8,844.21 12,168.51 9,800.28
Bridgewater 279,338.47 275,899.85 0.00 0.00 279,338.47 275,899.85 555,238.32 43.5 28.0 71.5 6,421.57 9,853.57 7,765.57
Brighton Plt. 37,473.10 47,705.60 0.00 0.00 37,473.10 47,705.60 85,178.70 4.5 4.5 9.0 8,327.36 10,601.24 9,464.30
Bristol 2,432,321.14 1,061,851.10 0.00 0.00 2,432,321.14 1,061,851.10 3,494,172.24 172.0 95.5 267.5 14,141.40 11,118.86 13,062.33
Brooklin 1,155,295.55 307,655.50 0.00 0.00 1,155,295.55 307,655.50 1,462,951.05 59.0 26.0 85.0 19,581.28 11,832.90 17,211.19
Brooksville 1,122,230.22 376,763.08 0.00 0.00 1,122,230.22 376,763.08 1,498,993.29 57.5 32.5 90.0 19,517.05 11,592.71 16,655.48
Brunswick 17,963,271.03 11,948,741.18 34,114.52 142,448.11 17,929,156.51 11,806,293.07 29,735,449.58 1,570.0 809.5 2,379.5 11,419.84 14,584.67 12,496.51
Calais 2,748,224.48 3,229,122.45 114,937.46 899,421.31 2,633,287.02 2,329,701.14 4,962,988.16 288.0 115.5 403.5 9,143.36 20,170.57 12,299.85
Cape Elizabeth 12,917,739.24 7,973,218.74 0.00 0.00 12,917,739.24 7,973,218.74 20,890,957.98 1,106.5 546.0 1,652.5 11,674.41 14,602.96 12,642.03
Caratunk 10,656.75 12,482.00 0.00 0.00 10,656.75 12,482.00 23,138.75 1.0 1.0 2.0 10,656.75 12,482.00 11,569.38
Carrabassett Valley 523,973.77 247,100.32 0.00 0.00 523,973.77 247,100.32 771,074.09 40.5 24.0 64.5 12,937.62 10,295.85 11,954.64
Carroll Plt 113,831.37 51,742.83 0.00 0.00 113,831.37 51,742.83 165,574.20 11.5 4.0 15.5 9,898.38 12,935.71 10,682.21
Castine 884,512.78 321,488.13 0.00 0.00 884,512.78 321,488.13 1,206,000.91 47.5 23.0 70.5 18,621.32 13,977.74 17,106.40
Caswell 389,752.28 134,373.05 0.00 0.00 389,752.28 134,373.05 524,125.33 35.0 15.5 50.5 11,135.78 8,669.23 10,378.72
Charlotte 453,326.80 167,629.53 0.00 12,586.61 453,326.80 155,042.92 608,369.72 33.5 13.0 46.5 13,532.14 11,926.38 13,083.22
Chebeague Island 624,686.00 94,096.00 0.00 0.00 624,686.00 94,096.00 718,782.00 41.5 9.5 51.0 15,052.67 9,904.84 14,093.76
Cherryfield 968,291.61 398,896.31 100,129.50 0.00 868,162.11 398,896.31 1,267,058.42 107.5 39.5 147.0 8,075.93 10,098.64 8,619.45
Cooper 104,615.37 66,354.43 0.00 0.00 104,615.37 66,354.43 170,969.80 12.0 6.0 18.0 8,717.95 11,059.07 9,498.32
Coplin Plt 118,264.96 28,852.51 0.00 0.00 118,264.96 28,852.51 147,117.47 10.0 3.0 13.0 11,826.50 9,617.50 11,316.73
Cranberry Isles 323,527.18 33,858.09 0.00 0.00 323,527.18 33,858.09 357,385.27 14.5 3.0 17.5 22,312.22 11,286.03 20,422.02
Cutler 617,589.47 324,428.59 10,654.56 0.00 606,934.91 324,428.59 931,363.50 65.0 27.0 92.0 9,337.46 12,015.87 10,123.52
Damariscotta 574.34 1,130,115.81 0.00 0.00 574.34 1,130,115.81 1,130,690.15 0.0 97.0 97.0 11,650.68 11,656.60
Dayton 2,582,189.43 1,604,441.86 0.00 0.00 2,582,189.43 1,604,441.86 4,186,631.29 220.0 124.5 344.5 11,737.22 12,887.08 12,152.78
Deblois** 58,421.33 49,009.30 0.00 0.00 58,421.33 49,009.30 107,430.63 9.0 4.5 13.5 6,491.26 10,890.95 7,957.82
Dedham 1,691,707.33 692,791.67 0.00 0.00 1,691,707.33 692,791.67 2,384,499.00 183.0 63.0 246.0 9,244.30 10,996.69 9,693.09
Deer Isle-Stonington CSD 3,544,129.82 2,377,094.06 15,425.34 218,817.82 3,528,704.48 2,158,276.24 5,686,980.72 197.0 89.5 286.5 17,912.21 24,114.82 19,849.85
Dennistown Plt** 0.00 0.00 0.00 5.0 5.0 0.00 0.00
Dennysville 182,734.08 157,006.56 0.00 0.00 182,734.08 157,006.56 339,740.64 20.0 15.5 35.5 9,136.70 10,129.46 9,570.16
Drew Plt 22,192.85 20,920.53 0.00 0.00 22,192.85 20,920.53 43,113.38 1.5 1.5 3.0 14,795.23 13,947.02 14,371.13
East Machias 1,456,087.70 665,709.23 185,050.21 0.00 1,271,037.49 665,709.23 1,936,746.72 174.0 64.0 238.0 7,304.81 10,401.71 8,137.59
East Millinocket 2,250,116.82 1,496,118.39 514,327.56 542,261.27 1,735,789.26 953,857.12 2,689,646.38 134.5 69.5 204.0 12,905.50 13,724.56 13,184.54
East Range CSD 399,088.70 114,144.07 172,029.13 0.00 227,059.57 114,144.07 341,203.64 16.0 9.0 25.0 14,191.22 12,682.67 13,648.15
Easton 3,114,129.89 951,374.28 0.00 12,500.00 3,114,129.89 938,874.28 4,053,004.17 126.0 75.0 201.0 24,715.32 12,518.32 20,164.20
Eastport 967,080.87 1,188,841.79 0.00 574,547.46 967,080.87 614,294.33 1,581,375.20 88.5 40.0 128.5 10,927.47 15,357.36 12,306.42
Edgecomb 1,543,300.19 551,860.21 7,926.16 0.00 1,535,374.03 551,860.21 2,087,234.24 105.5 49.0 154.5 14,553.31 11,262.45 13,509.61
Ellsworth 8,201,150.36 6,060,489.74 783,442.77 1,764,655.97 7,417,707.59 4,295,833.77 11,713,541.36 786.0 296.0 1,082.0 9,437.29 14,512.95 10,825.82
Eustis 1,126,512.39 238,217.64 543,982.92 0.00 582,529.47 238,217.64 820,747.11 38.5 19.0 57.5 15,130.64 12,537.77 14,273.86
Falmouth 16,923,890.40 8,729,009.05 48,804.00 4,650.00 16,875,086.40 8,724,359.05 25,599,445.45 1,444.0 699.5 2,143.5 11,686.35 12,472.28 11,942.83
Fayette 1,069,101.60 432,131.60 0.00 0.00 1,069,101.60 432,131.60 1,501,233.20 116.0 45.0 161.0 9,216.39 9,602.92 9,324.43
Five Town CSD 0.00 9,660,842.96 0.00 67,441.52 0.00 9,593,401.44 9,593,401.44 0.0 640.0 640.0 14,989.69 14,989.69
Frenchboro 120,650.85 33,886.72 0.00 0.00 120,650.85 33,886.72 154,537.57 1.0 3.0 4.0 120,650.85 11,295.57 38,634.39
Georgetown 1,690,864.24 209,404.79 47,677.00 0.00 1,643,187.24 209,404.79 1,852,592.03 84.5 20.5 105.0 19,446.00 10,214.87 17,643.73
Gilead 195,381.24 84,194.59 0.00 0.00 195,381.24 84,194.59 279,575.83 22.5 7.5 30.0 8,683.61 11,225.95 9,319.19
Glenburn 5,089,127.93 2,470,055.78 26,542.17 0.00 5,062,585.76 2,470,055.78 7,532,641.54 456.5 198.0 654.5 11,090.00 12,475.03 11,509.00
Glenwood Plt 0.00 2,000.00 0.00 0.00 0.00 2,000.00 2,000.00 0.0 0.0 0.0
Gorham 18,535,217.96 9,992,181.01 0.00 0.00 18,535,217.96 9,992,181.01 28,527,398.97 1,803.5 835.5 2,639.0 10,277.36 11,959.52 10,809.93
Grand Isle 171,384.89 107,876.66 0.00 0.00 171,384.89 107,876.66 279,261.55 19.0 11.5 30.5 9,020.26 9,380.58 9,156.12
Grand Lake Stream Plt 81,791.16 5,543.26 0.00 0.00 81,791.16 5,543.26 87,334.41 9.5 0.5 10.0 8,609.60 5,543.26 8,733.44
Great Salt Bay CSD 4,756,011.18 0.00 260,010.47 0.00 4,496,000.71 0.00 4,496,000.71 399.5 0.0 399.5 11,254.07 11,254.07
Greenbush 1,551,834.94 683,460.51 0.00 0.00 1,551,834.94 683,460.51 2,235,295.45 131.0 61.0 192.0 11,846.07 11,204.27 11,642.16
Greenville 1,936,135.77 1,150,205.82 261,365.60 166,943.23 1,674,770.17 983,262.59 2,658,032.76 109.5 59.0 168.5 15,294.70 16,665.47 15,774.68
Hancock 2,361,085.25 974,165.45 148,576.58 0.00 2,212,508.67 974,165.45 3,186,674.12 202.5 84.5 287.0 10,925.97 11,528.59 11,103.39
Harmony 915,779.45 469,546.78 0.00 0.00 915,779.45 469,546.78 1,385,326.23 78.0 52.0 130.0 11,740.76 9,029.75 10,656.36
Hermon 5,543,885.30 4,783,331.43 15,417.62 1,727,302.17 5,528,467.68 3,056,029.26 8,584,496.94 667.0 275.5 942.5 8,288.56 11,092.67 9,108.22
Highland Plt** 0.00 0.00 0.00 3.0 3.5 6.5 0.00 0.00 0.00
Hope 1,857,224.49 0.00 0.00 0.00 1,857,224.49 0.00 1,857,224.49 177.0 0.0 177.0 10,492.79 10,492.79
Indian Island 2,992,705.18 359,128.69 0.00 0.00 2,992,705.18 359,128.69 3,351,833.87 122.0 28.5 150.5 24,530.37 12,601.01 22,271.32
Indian Township 3,493,564.52 602,315.74 0.00 0.00 3,493,564.52 602,315.74 4,095,880.26 156.5 47.0 203.5 22,323.10 12,815.23 20,127.18
Isle Au Haut 185,197.30 0.00 0.00 0.00 185,197.30 0.00 185,197.30 5.5 0.0 5.5 33,672.24 33,672.24
Islesboro 1,133,525.49 765,983.28 57,316.00 40,560.00 1,076,209.49 725,423.28 1,801,632.77 42.5 28.5 71.0 25,322.58 25,453.45 25,375.11
Jefferson 2,217,850.48 1,303,397.49 0.00 0.00 2,217,850.48 1,303,397.49 3,521,247.97 194.0 110.5 304.5 11,432.22 11,795.45 11,564.03
Jonesboro 534,531.04 344,274.06 27,650.42 0.00 506,880.62 344,274.06 851,154.68 58.0 26.0 84.0 8,739.32 13,241.31 10,132.79
Jonesport 1,223,406.64 0.00 0.00 0.00 1,223,406.64 0.00 1,223,406.64 128.5 0.0 128.5 9,520.67 9,520.67
Kingsbury Plt 30.20 30.36 0.00 0.00 30.20 30.36 60.56 0.0 0.0 0.0
Kittery 8,892,110.93 4,141,132.58 0.00 0.00 8,892,110.93 4,141,132.58 13,033,243.51 785.5 277.0 1,062.5 11,320.32 14,949.94 12,266.58
Lake View Plt.** 0.00 0.00 0.00 0.0 0.5 0.5 0.00 0.00
Lakeville 38,869.87 12,387.60 0.00 0.00 38,869.87 12,387.60 51,257.47 3.5 1.0 4.5 11,105.68 12,387.60 11,390.55
Lamoine 1,500,352.82 694,421.88 50,242.65 0.00 1,450,110.17 694,421.88 2,144,532.05 103.0 51.5 154.5 14,078.74 13,483.92 13,880.47
Lewiston 33,787,120.54 15,719,107.54 0.00 0.00 33,787,120.54 15,719,107.54 49,506,228.08 3,911.5 1,387.5 5,299.0 8,637.89 11,329.09 9,342.56
Lincoln Plt** 0.00 0.00 0.00 0.0 0.0 0.0
Lincolnville 2,274,547.84 0.00 0.00 0.00 2,274,547.84 0.00 2,274,547.84 188.5 0.0 188.5 12,066.57 12,066.57
Lisbon 8,717,914.27 3,952,700.25 0.00 7,537.32 8,717,914.27 3,945,162.93 12,663,077.20 924.0 350.0 1,274.0 9,434.97 11,271.89 9,939.62
Long Island 348,601.14 21,581.86 9,501.00 0.00 339,100.14 21,581.86 360,682.00 26.0 2.0 28.0 13,042.31 10,790.93 12,881.50
Lowell 297,129.42 135,425.66 0.00 0.00 297,129.42 135,425.66 432,555.08 35.5 12.0 47.5 8,369.84 11,285.47 9,106.42
Machias 2,656,501.02 1,532,058.16 697,580.45 709,548.61 1,958,920.57 822,509.55 2,781,430.12 264.5 51.5 316.0 7,406.13 15,971.06 8,801.99
Machiasport 608,834.06 405,040.03 0.00 0.00 608,834.06 405,040.03 1,013,874.09 47.0 39.5 86.5 12,953.92 10,254.18 11,721.09
Macwahoc Plt 79,076.21 28,951.26 0.00 0.00 79,076.21 28,951.26 108,027.47 9.0 2.0 11.0 8,786.25 14,475.63 9,820.68
Madawaska 3,320,907.17 2,382,504.24 135,776.85 87,384.08 3,185,130.32 2,295,120.16 5,480,250.48 283.0 147.0 430.0 11,254.88 15,613.06 12,744.77
Marshfield 441,389.50 270,569.57 0.00 0.00 441,389.50 270,569.57 711,959.07 53.5 26.5 80.0 8,250.27 10,210.17 8,899.49
Meddybemps 40,435.68 53,488.97 0.00 0.00 40,435.68 53,488.97 93,924.65 2.5 5.0 7.5 16,174.27 10,697.79 12,523.29
Medford 193,833.44 120,061.53 0.00 0.00 193,833.44 120,061.53 313,894.97 21.0 12.0 33.0 9,230.16 10,005.13 9,511.97
Medway 2,066,894.23 638,624.32 671,460.22 0.00 1,395,434.01 638,624.32 2,034,058.33 106.5 53.0 159.5 13,102.67 12,049.52 12,752.72
Milford 3,223,052.12 1,472,934.52 291,708.09 0.00 2,931,344.03 1,472,934.52 4,404,278.55 287.0 133.5 420.5 10,213.74 11,033.22 10,473.91
Millinocket 2,736,739.55 2,396,486.54 98,210.78 54,204.06 2,638,528.77 2,342,282.48 4,980,811.25 321.0 166.0 487.0 8,219.72 14,110.14 10,227.54
Monhegan Plt** 0.00 0.00 0.00 8.0 0.0 8.0 0.00 0.00
Moosabec CSD 0.00 1,156,602.90 0.00 9,754.13 0.00 1,146,848.77 1,146,848.77 0.0 70.0 70.0 16,383.55 16,383.55
Mount Desert 2,997,026.52 0.00 3,000.00 0.00 2,994,026.52 0.00 2,994,026.52 186.0 0.0 186.0 16,096.92 16,096.92
MSAD 10 132,893.88 37,124.72 0.00 0.00 132,893.88 37,124.72 170,018.60 12.0 3.5 15.5 11,074.49 10,607.06 10,968.94
MSAD 27 6,033,393.53 4,110,405.11 237,806.97 88,052.88 5,795,586.56 4,022,352.23 9,817,938.79 615.5 276.5 892.0 9,416.06 14,547.39 11,006.66
MSAD 46 5,321,651.10 4,271,545.69 0.00 579,020.28 5,321,651.10 3,692,525.41 9,014,176.51 661.5 308.5 970.0 8,044.82 11,969.29 9,292.97
MSAD 76 917,776.24 148,495.31 0.00 0.00 917,776.24 148,495.31 1,066,271.55 34.5 14.0 48.5 26,602.21 10,606.81 21,984.98
Mt Desert CSD 0.00 7,973,475.40 0.00 1,262,869.41 0.00 6,710,605.99 6,710,605.99 0.0 409.5 409.5 16,387.32 16,387.32
Nashville Plt 16,348.86 32,827.59 0.00 0.00 16,348.86 32,827.59 49,176.45 2.0 3.0 5.0 8,174.43 10,942.53 9,835.29
New Sweden 647,762.70 203,014.63 76,819.86 0.00 570,942.84 203,014.63 773,957.47 51.5 19.5 71.0 11,086.27 10,411.01 10,900.81
Newcastle 0.00 881,612.45 0.00 0.00 0.00 881,612.45 881,612.45 0.0 77.5 77.5 11,375.64 11,375.64
Nobleboro 1,774,933.24 794,281.08 0.00 0.00 1,774,933.24 794,281.08 2,569,214.32 139.0 63.5 202.5 12,769.30 12,508.36 12,687.48
Northfield 121,475.48 65,253.03 0.00 0.00 121,475.48 65,253.03 186,728.51 15.5 6.0 21.5 7,837.13 10,875.51 8,685.05
Orient 133,386.00 19,878.35 0.00 0.00 133,386.00 19,878.35 153,264.35 13.0 2.0 15.0 10,260.46 9,939.17 10,217.62
Orrington 3,602,560.16 1,609,733.76 0.00 0.00 3,602,560.16 1,609,733.76 5,212,293.92 416.5 177.0 593.5 8,649.60 9,094.54 8,782.30
Otis 1,022,996.45 142,670.31 291,814.28 0.00 731,182.17 142,670.31 873,852.48 58.5 19.0 77.5 12,498.84 7,508.96 11,275.52
Pembroke 849,879.42 529,372.51 69,631.87 0.00 780,247.55 529,372.51 1,309,620.06 76.5 49.0 125.5 10,199.31 10,803.52 10,435.22
Perry 855,999.43 452,377.01 0.00 0.00 855,999.43 452,377.01 1,308,376.44 104.5 42.5 147.0 8,191.38 10,644.16 8,900.52
Pleasant Point 3,691,200.93 485,627.73 0.00 0.00 3,691,200.93 485,627.73 4,176,828.66 133.5 42.0 175.5 27,649.45 11,562.57 23,799.59
Pleasant Ridge Plt** 0.00 0.00 0.00 3.0 4.0 7.0 0.00 0.00 0.00
Portage Lake 247,396.74 126,902.58 0.00 0.00 247,396.74 126,902.58 374,299.32 30.5 10.5 41.0 8,111.37 12,085.96 9,129.25
Portland 55,952,325.30 26,811,016.88 247,358.59 1,959,158.97 55,704,966.71 24,851,857.91 80,556,824.62 4,804.0 2,138.5 6,942.5 11,595.54 11,621.16 11,603.43
